Movie URL,Count in File1,Count in File2,Count in File3_pred,Count in File3_label,Total Count
<http://dbpedia.org/resource/Happy_Madison_Productions>,1,0,0,0,1
<http://dbpedia.org/resource/Happy_People:_A_Year_in_the_Taiga>,3,0,0,0,3
<http://dbpedia.org/resource/Happy_Together_(1989_American_film)>,0,0,0,1,1
<http://dbpedia.org/resource/Happy_Valley_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/Hard_Boiled>,2,0,0,1,3
<http://dbpedia.org/resource/Hard_Candy_(film)>,8,0,0,0,8
<http://dbpedia.org/resource/Hard_Eight_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Hard_Target>,0,0,0,1,1
<http://dbpedia.org/resource/Hardball_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Hardcore_Henry>,11,0,0,0,11
<http://dbpedia.org/resource/Hardware_(film)>,4,0,0,0,4
<http://dbpedia.org/resource/Harlem_Nights>,1,1,0,0,2
<http://dbpedia.org/resource/Harold_&_Kumar>,13,2,0,1,16
<http://dbpedia.org/resource/Harold_&_Kumar_Escape_from_Guantanamo_Bay>,1,0,0,0,1
<http://dbpedia.org/resource/Harold_&_Kumar_Go_to_White_Castle>,10,1,0,0,11
<http://dbpedia.org/resource/Harold_and_Maude>,1,0,0,0,1
<http://dbpedia.org/resource/Harry_Brown_(film)>,0,1,0,0,1
<http://dbpedia.org/resource/Harry_Potter_(rugby_union)>,62,10,6,3,81
<http://dbpedia.org/resource/Harry_Potter_and_the_Chamber_of_Secrets_(film)>,5,2,0,0,7
<http://dbpedia.org/resource/Harry_Potter_and_the_Deathly_Hallows_–_Part_1>,4,0,0,0,4
<http://dbpedia.org/resource/Harry_Potter_and_the_Deathly_Hallows_–_Part_2>,4,1,0,0,5
<http://dbpedia.org/resource/Harry_Potter_and_the_Goblet_of_Fire_(film)>,36,3,2,1,42
<http://dbpedia.org/resource/Harry_Potter_and_the_Half-Blood_Prince_(film)>,5,5,0,1,11
<http://dbpedia.org/resource/Harry_Potter_and_the_Philosopher's_Stone_(film)>,16,6,0,1,23
<http://dbpedia.org/resource/Harry_Potter_and_the_Prisoner_of_Azkaban_(film)>,3,2,0,0,5
<http://dbpedia.org/resource/Harry_and_the_Hendersons>,8,0,0,0,8
<http://dbpedia.org/resource/Harsh_Times>,1,0,0,0,1
<http://dbpedia.org/resource/Harvey_(1950_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Hatari!>,1,0,0,0,1
<http://dbpedia.org/resource/Hatchet_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Hauling_(film)>,0,1,0,0,1
<http://dbpedia.org/resource/Haunted_House_(2004_film)>,5,0,0,0,5
<http://dbpedia.org/resource/Haunted_Mansion_(1998_film)>,0,0,0,1,1
<http://dbpedia.org/resource/Haven_(film)>,0,1,0,0,1
<http://dbpedia.org/resource/Hawking_(2004_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Hawking_(2013_film)>,2,0,0,0,2
<http://dbpedia.org/resource/He's_Just_Not_That_Into_You_(film)>,6,0,0,1,7
<http://dbpedia.org/resource/He-Man_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/He_Got_Game>,1,0,0,0,1
<http://dbpedia.org/resource/He_Knows_You're_Alone>,1,0,0,0,1
<http://dbpedia.org/resource/He_Named_Me_Malala>,2,0,0,0,2
<http://dbpedia.org/resource/Head_Above_Water_(film)>,0,0,0,1,1
<http://dbpedia.org/resource/Head_of_State_(2003_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Heartbreak_Ridge>,1,0,0,0,1
<http://dbpedia.org/resource/Heartbreakers_(2001_film)>,0,1,0,0,1
<http://dbpedia.org/resource/Heat_(1995_film)>,7,1,0,0,8
<http://dbpedia.org/resource/Heat_(2006_film)>,3,1,0,0,4
<http://dbpedia.org/resource/Heaven_&_Earth_(1993_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Heaven_Is_for_Real_(film)>,5,0,0,0,5
<http://dbpedia.org/resource/Heavyweights>,8,0,0,0,8
<http://dbpedia.org/resource/Heidi_(1965_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Heidi_(2005_animated_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Heist_(2001_film)>,3,0,0,0,3
<http://dbpedia.org/resource/Heist_(2015_film)>,4,0,0,0,4
<http://dbpedia.org/resource/Hell_or_High_Water_(film)>,7,1,0,1,9
<http://dbpedia.org/resource/Hellboy_(2004_film)>,14,2,0,0,16
<http://dbpedia.org/resource/Hellboy_II:_The_Golden_Army>,2,1,0,0,3
"<http://dbpedia.org/resource/Hello,_Dolly!_(film)>",2,1,0,0,3
<http://dbpedia.org/resource/Hello_Herman>,1,0,0,0,1
<http://dbpedia.org/resource/Hellraiser:_Inferno>,3,0,0,0,3
<http://dbpedia.org/resource/Hellraiser>,36,0,2,1,39
<http://dbpedia.org/resource/Help!_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Helter_Skelter_(1976_film)>,1,0,0,0,1
"<http://dbpedia.org/resource/Henry:_Portrait_of_a_Serial_Killer,_Part_II>",1,0,0,0,1
<http://dbpedia.org/resource/Henry:_Portrait_of_a_Serial_Killer>,2,0,0,0,2
<http://dbpedia.org/resource/Henry_Gamble's_Birthday_Party>,1,0,0,0,1
<http://dbpedia.org/resource/Henry_IV_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/Her_(film)>,6,0,0,2,8
<http://dbpedia.org/resource/Her_Battle_for_Existence>,1,0,0,0,1
<http://dbpedia.org/resource/Her_Majesty_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Herbie:_Fully_Loaded>,1,0,0,0,1
<http://dbpedia.org/resource/Hercules_(1997_film)>,14,1,0,0,15
<http://dbpedia.org/resource/Hercules_(2014_film)>,7,0,0,0,7
"<http://dbpedia.org/resource/Here_Comes_the_Bride,_My_Mom!>",0,1,0,0,1
<http://dbpedia.org/resource/Hereafter_(film)>,1,1,0,0,2
<http://dbpedia.org/resource/Hereditary_(film)>,0,1,0,0,1
<http://dbpedia.org/resource/Hero_(2002_film)>,3,0,0,0,3
<http://dbpedia.org/resource/Hero_(2007_film)>,5,0,0,0,5
<http://dbpedia.org/resource/Hidalgo_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/Hidden_Figures>,48,1,2,0,51
<http://dbpedia.org/resource/Hide_and_Seek_(2007_film)>,4,0,0,1,5
<http://dbpedia.org/resource/Hiding_Out>,1,0,0,0,1
<http://dbpedia.org/resource/High_Anxiety>,2,0,0,0,2
<http://dbpedia.org/resource/High_Crime>,1,0,0,0,1
<http://dbpedia.org/resource/High_Crimes>,32,1,2,0,35
<http://dbpedia.org/resource/High_Fidelity_(film)>,6,1,0,0,7
<http://dbpedia.org/resource/High_Noon>,7,10,0,0,17
<http://dbpedia.org/resource/High_School_Musical_(franchise)>,21,4,0,0,25
<http://dbpedia.org/resource/High_School_Musical_2>,6,1,0,0,7
<http://dbpedia.org/resource/High_School_Musical_3:_Senior_Year>,1,3,0,0,4
<http://dbpedia.org/resource/High_Sierra_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/High_Tension>,3,1,0,0,4
<http://dbpedia.org/resource/Highlander:_Endgame>,0,3,0,0,3
<http://dbpedia.org/resource/Highlander_(film)>,7,4,0,0,11
<http://dbpedia.org/resource/Highlander_II:_The_Quickening>,0,2,0,0,2
<http://dbpedia.org/resource/Hinterland_(2015_film)>,3,0,0,0,3
<http://dbpedia.org/resource/His_Girl_Friday>,2,0,0,0,2
"<http://dbpedia.org/resource/History_of_the_World,_Part_I>",7,0,0,0,7
<http://dbpedia.org/resource/Hitch_(film)>,57,6,1,3,67
<http://dbpedia.org/resource/Hitman:_Agent_47>,1,0,0,0,1
<http://dbpedia.org/resource/Hitman_(1997_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Hitman_(2014_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Ho!>,1,1,0,0,2
<http://dbpedia.org/resource/Hobo_with_a_Shotgun>,6,0,0,0,6
<http://dbpedia.org/resource/Hocus_Pocus_(1993_film)>,4,0,3,3,10
<http://dbpedia.org/resource/Holding_the_Man_(film)>,0,0,0,1,1
<http://dbpedia.org/resource/Holes_(film)>,4,0,0,0,4
<http://dbpedia.org/resource/Holiday_(2006_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Holiday_Affair>,1,0,0,0,1
<http://dbpedia.org/resource/Holiday_Inn_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Holidays_(2016_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Hollow_(2014_film)>,0,1,0,0,1
<http://dbpedia.org/resource/Hollow_Man>,2,0,0,0,2
<http://dbpedia.org/resource/Hollywood_(1923_film)>,0,2,0,0,2
<http://dbpedia.org/resource/Hollywood_Homicide>,1,0,0,0,1
<http://dbpedia.org/resource/Hollywood_Shuffle>,4,0,0,0,4
<http://dbpedia.org/resource/Holmes_&_Watson._Madrid_Days>,1,0,0,0,1
<http://dbpedia.org/resource/Holy_Rollers_(film)>,4,0,0,0,4
<http://dbpedia.org/resource/Holy_Water_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Home_(2015_film)>,21,0,0,0,21
<http://dbpedia.org/resource/Home_(2016_American_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Home_Again_(2012_film)>,4,0,0,1,5
<http://dbpedia.org/resource/Home_Again_(2017_film)>,34,0,5,7,46
<http://dbpedia.org/resource/Home_Alone:_The_Holiday_Heist>,1,0,0,0,1
<http://dbpedia.org/resource/Home_Alone>,75,4,6,7,92
<http://dbpedia.org/resource/Home_Alone_(upcoming_film)>,5,0,0,0,5
<http://dbpedia.org/resource/Home_Alone_2:_Lost_in_New_York>,8,0,0,3,11
<http://dbpedia.org/resource/Home_Alone_3>,4,0,0,1,5
<http://dbpedia.org/resource/Home_Sweet_Home_(2016_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Home_and_Away_(film)>,0,1,0,0,1
<http://dbpedia.org/resource/Home_for_Christmas_(2010_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Home_for_the_Holidays_(1972_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Homecoming_(2009_film)>,0,3,0,0,3
<http://dbpedia.org/resource/Homeless_to_Harvard:_The_Liz_Murray_Story>,1,0,0,0,1
<http://dbpedia.org/resource/Homeward_Bound:_The_Incredible_Journey>,42,1,1,0,44
<http://dbpedia.org/resource/Homeward_Bound_(1923_film)>,9,1,0,2,12
<http://dbpedia.org/resource/Homeward_Bound_II:_Lost_in_San_Francisco>,7,0,0,0,7
<http://dbpedia.org/resource/Honest_Man:_The_Life_of_R._Budd_Dwyer>,2,0,0,0,2
"<http://dbpedia.org/resource/Honey,_I_Blew_Up_the_Kid>",1,0,0,0,1
"<http://dbpedia.org/resource/Honey,_I_Shrunk_the_Kids>",21,3,0,0,24
"<http://dbpedia.org/resource/Honey,_We_Shrunk_Ourselves>",2,0,0,0,2
<http://dbpedia.org/resource/Honey_(2003_film)>,3,3,0,0,6
<http://dbpedia.org/resource/Honey_(2010_film)>,0,2,0,0,2
<http://dbpedia.org/resource/Honey_2>,3,0,0,0,3
<http://dbpedia.org/resource/Honky_(film)>,0,0,0,1,1
<http://dbpedia.org/resource/Hood_2_Hood:_The_Blockumentary>,1,0,0,0,1
<http://dbpedia.org/resource/Hoodlum_(film)>,0,1,0,0,1
<http://dbpedia.org/resource/Hoodwinked!>,3,0,0,0,3
<http://dbpedia.org/resource/Hook_(film)>,30,1,0,3,34
<http://dbpedia.org/resource/Hoop_Dreams>,4,0,2,1,7
<http://dbpedia.org/resource/Hooper_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Hoosiers_(film)>,4,1,0,2,7
<http://dbpedia.org/resource/Hoot_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/Hop_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/Hope_(2007_film)>,0,1,0,0,1
<http://dbpedia.org/resource/Hope_Floats>,10,0,0,2,12
<http://dbpedia.org/resource/Horrible_Bosses>,55,11,0,1,67
<http://dbpedia.org/resource/Horrible_Bosses_2>,14,3,0,2,19
<http://dbpedia.org/resource/Horror_Express>,1,0,0,0,1
<http://dbpedia.org/resource/Horsemen_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Horton_Hears_a_Who!_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Hostage_(song)>,6,0,0,1,7
<http://dbpedia.org/resource/Hostel:_Part_II>,2,0,0,0,2
<http://dbpedia.org/resource/Hostel_(2005_film)>,18,0,0,1,19
<http://dbpedia.org/resource/Hostel_(2011_film)>,21,3,1,1,26
<http://dbpedia.org/resource/Hostel_(2013_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Hostiles_(film)>,8,2,0,0,10
<http://dbpedia.org/resource/Hot_Fuzz>,113,13,4,8,138
<http://dbpedia.org/resource/Hot_Pursuit_(2015_film)>,7,1,0,0,8
<http://dbpedia.org/resource/Hot_Rod_(2007_film)>,4,2,0,0,6
<http://dbpedia.org/resource/Hot_Shots!>,21,2,0,2,25
<http://dbpedia.org/resource/Hot_Shots!_Part_Deux>,11,0,0,1,12
<http://dbpedia.org/resource/Hot_Tub_Time_Machine>,18,3,0,1,22
<http://dbpedia.org/resource/Hot_Tub_Time_Machine_2>,7,0,0,0,7
<http://dbpedia.org/resource/Hotel_Artemis>,0,1,0,0,1
<http://dbpedia.org/resource/Hotel_Rwanda>,3,1,0,1,5
<http://dbpedia.org/resource/Hotel_Transylvania_(film)>,10,3,0,0,13
<http://dbpedia.org/resource/Hotel_Transylvania_2>,3,3,0,0,6
<http://dbpedia.org/resource/Hotel_for_Dogs_(film)>,3,0,0,1,4
<http://dbpedia.org/resource/House_(1995_film)>,1,1,0,0,2
<http://dbpedia.org/resource/House_IV>,1,0,0,0,1
<http://dbpedia.org/resource/House_Party_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/House_at_the_End_of_the_Street>,3,1,0,0,4
<http://dbpedia.org/resource/House_of_Flying_Daggers>,3,0,0,0,3
<http://dbpedia.org/resource/House_of_Games>,1,0,0,0,1
<http://dbpedia.org/resource/House_of_Wax_(2005_film)>,14,0,0,1,15
<http://dbpedia.org/resource/House_on_Haunted_Hill>,1,0,0,1,2
<http://dbpedia.org/resource/House_on_Haunted_Hill_(1999_film)>,4,0,0,1,5
<http://dbpedia.org/resource/House_on_the_Hill_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/Housebound_(2014_film)>,3,0,0,0,3
<http://dbpedia.org/resource/Houseful_(2009_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Houseguest>,0,1,0,0,1
"<http://dbpedia.org/resource/Houston,_We_Have_a_Problem!_(film)>",1,0,0,0,1
<http://dbpedia.org/resource/How_High>,2,17,0,0,19
<http://dbpedia.org/resource/How_She_Move>,1,0,0,0,1
<http://dbpedia.org/resource/How_Stella_Got_Her_Groove_Back>,2,0,0,0,2
<http://dbpedia.org/resource/How_the_West_Was_Won_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/How_to_Be_Single>,11,0,0,1,12
<http://dbpedia.org/resource/How_to_Be_a_Latin_Lover>,0,1,0,0,1
<http://dbpedia.org/resource/How_to_Lose_Your_Virginity>,0,1,0,1,2
<http://dbpedia.org/resource/How_to_Lose_a_Guy_in_10_Days>,100,12,9,8,129
<http://dbpedia.org/resource/How_to_Steal_a_Million>,1,0,0,0,1
<http://dbpedia.org/resource/How_to_Stop_Being_a_Loser>,1,1,0,0,2
<http://dbpedia.org/resource/How_to_Succeed_in_Business_Without_Really_Trying_(musical)>,1,0,0,0,1
<http://dbpedia.org/resource/How_to_Talk_to_Girls_at_Parties_(film)>,7,0,0,1,8
<http://dbpedia.org/resource/How_to_Train_Your_Dragon_(novel_series)>,13,1,4,1,19
<http://dbpedia.org/resource/How_to_Train_Your_Dragon_2>,5,1,0,0,6
<http://dbpedia.org/resource/Howard_the_Duck_(film)>,1,0,0,1,2
<http://dbpedia.org/resource/Howl's_Moving_Castle_(film)>,10,1,0,0,11
<http://dbpedia.org/resource/Hudson_Hawk>,2,0,0,0,2
<http://dbpedia.org/resource/Hugo_(film)>,4,0,0,0,4
<http://dbpedia.org/resource/Hulk_(film)>,12,2,0,0,14
<http://dbpedia.org/resource/Hunger_(2001_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Hunt_for_the_Wilderpeople>,1,0,0,0,1
<http://dbpedia.org/resource/Hush_(2016_film)>,26,3,0,2,31
<http://dbpedia.org/resource/Hustle_&_Flow>,1,1,0,0,2
<http://dbpedia.org/resource/Hyde_Park_on_Hudson>,2,0,0,0,2
<http://dbpedia.org/resource/I'm_Gonna_Git_You_Sucka>,6,0,0,0,6
<http://dbpedia.org/resource/I'm_Through_with_White_Girls>,1,0,0,0,1
"<http://dbpedia.org/resource/I'm_a_Cyborg,_But_That's_OK>",1,0,0,0,1
<http://dbpedia.org/resource/I've_Lost_My_Husband!>,0,1,0,0,1
"<http://dbpedia.org/resource/I,_Robot_(film)>",96,9,8,4,117
"<http://dbpedia.org/resource/I,_Tonya>",19,0,0,0,19
<http://dbpedia.org/resource/I.T._(film)>,2,0,0,0,2
<http://dbpedia.org/resource/IMurders>,1,0,0,0,1
<http://dbpedia.org/resource/I_Am_Big_Bird:_The_Caroll_Spinney_Story>,0,1,0,0,1
<http://dbpedia.org/resource/I_Am_Bruce_Lee>,1,0,0,0,1
<http://dbpedia.org/resource/I_Am_Legend_(film)>,30,2,1,1,34
<http://dbpedia.org/resource/I_Am_Michael>,3,0,0,0,3
<http://dbpedia.org/resource/I_Am_Number_Four_(film)>,3,0,0,1,4
<http://dbpedia.org/resource/I_Am_Really_Sorry>,1,0,0,0,1
<http://dbpedia.org/resource/I_Am_Sam>,5,4,0,0,9
<http://dbpedia.org/resource/I_Am_Thor>,11,0,0,1,12
<http://dbpedia.org/resource/I_Believe_in_Unicorns>,1,0,0,0,1
<http://dbpedia.org/resource/I_Can_Only_Imagine_(film)>,25,1,0,4,30
<http://dbpedia.org/resource/I_Feel_Pretty_(film)>,10,4,0,0,14
<http://dbpedia.org/resource/I_Heart_Huckabees>,1,0,0,0,1
<http://dbpedia.org/resource/I_Kill_Giants_(film)>,4,0,0,0,4
<http://dbpedia.org/resource/I_Know_What_You_Did_Last_Summer>,15,6,0,0,21
<http://dbpedia.org/resource/I_Love_Me_(film)>,0,0,0,1,1
"<http://dbpedia.org/resource/I_Love_You,_Man>",22,3,0,0,25
<http://dbpedia.org/resource/I_Love_You_Phillip_Morris>,3,0,0,1,4
<http://dbpedia.org/resource/I_Love_You_to_Death>,0,2,0,0,2
<http://dbpedia.org/resource/I_Now_Pronounce_You_Chuck_&_Larry>,5,21,0,0,26
<http://dbpedia.org/resource/I_Saw_the_Devil>,1,5,0,1,7
<http://dbpedia.org/resource/I_Spit_on_Your_Grave_(2010_film)>,4,0,0,1,5
<http://dbpedia.org/resource/I_Spit_on_Your_Grave_2>,1,0,0,0,1
<http://dbpedia.org/resource/I_Think_I_Love_My_Wife>,0,1,0,0,1
<http://dbpedia.org/resource/Icarus_(2010_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Ice_Age:_Dawn_of_the_Dinosaurs>,0,0,0,2,2
<http://dbpedia.org/resource/Ice_Age:_The_Meltdown>,2,0,0,0,2
<http://dbpedia.org/resource/Ice_Age_(2002_film)>,13,1,0,1,15
<http://dbpedia.org/resource/Ice_Castles>,4,0,0,0,4
<http://dbpedia.org/resource/Ice_Cold_in_Alex>,0,2,0,0,2
<http://dbpedia.org/resource/Ice_Princess>,3,0,0,0,3
<http://dbpedia.org/resource/Ice_Station_Zebra>,1,0,0,0,1
<http://dbpedia.org/resource/Ida_(film)>,0,0,0,1,1
<http://dbpedia.org/resource/Identity_(2003_film)>,31,6,0,2,39
<http://dbpedia.org/resource/Identity_Theft_(film)>,3,0,0,2,5
<http://dbpedia.org/resource/Identity_Thief>,22,2,3,3,30
<http://dbpedia.org/resource/Idiocracy>,11,1,1,0,13
<http://dbpedia.org/resource/Idle_Hands>,2,0,0,0,2
<http://dbpedia.org/resource/If_I_Stay_(film)>,2,1,0,0,3
<http://dbpedia.org/resource/If_Looks_Could_Kill_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Ijé>,1,0,0,0,1
<http://dbpedia.org/resource/Imagine_Me_&_You>,2,0,0,0,2
<http://dbpedia.org/resource/Immortal_Beloved_(1994_film)>,4,1,0,0,5
<http://dbpedia.org/resource/Immortal_Combat_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/Immortals_(2011_film)>,1,0,0,1,2
<http://dbpedia.org/resource/Imperial_Dreams>,1,0,0,0,1
<http://dbpedia.org/resource/Imposible_(2004_film)>,1,0,0,0,1
<http://dbpedia.org/resource/In_Bruges>,2,1,0,0,3
<http://dbpedia.org/resource/In_Dreams_(film)>,4,0,0,0,4
<http://dbpedia.org/resource/In_Good_Company_(2004_film)>,1,0,0,0,1
<http://dbpedia.org/resource/In_Harm's_Way>,1,2,0,1,4
<http://dbpedia.org/resource/In_Her_Shoes_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/In_Her_Skin>,3,0,0,1,4
<http://dbpedia.org/resource/In_This_Corner_of_the_World_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/In_Time>,1,0,0,0,1
<http://dbpedia.org/resource/In_the_Army_Now_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/In_the_Blink_of_an_Eye_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/In_the_Doghouse_(short_story)>,1,0,0,0,1
<http://dbpedia.org/resource/In_the_Heart_of_the_Sea_(film)>,8,1,0,0,9
<http://dbpedia.org/resource/In_the_Labyrinth_(supplement)>,2,0,0,0,2
<http://dbpedia.org/resource/In_the_Line_of_Fire>,7,0,0,0,7
<http://dbpedia.org/resource/In_the_Loop>,1,0,0,0,1
<http://dbpedia.org/resource/In_the_Mood_for_Love>,3,0,0,0,3
<http://dbpedia.org/resource/Incarnate_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Inception>,157,56,21,5,239
<http://dbpedia.org/resource/Inconceivable_(2008_film)>,0,1,0,0,1
<http://dbpedia.org/resource/Incredibles_2>,13,63,0,2,78
<http://dbpedia.org/resource/Indecent_Proposal>,1,0,0,0,1
<http://dbpedia.org/resource/Independence_Day:_Resurgence>,15,2,0,2,19
<http://dbpedia.org/resource/Independence_Day_(1983_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Independence_Day_(1996_film)>,23,3,2,0,28
<http://dbpedia.org/resource/Independence_Day_(2000_film)>,71,5,4,1,81
<http://dbpedia.org/resource/Indian_Summer_(1993_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Indiana_Jones_(comics)>,22,3,2,1,28
<http://dbpedia.org/resource/Indiana_Jones_and_the_Kingdom_of_the_Crystal_Skull>,12,3,1,1,17
<http://dbpedia.org/resource/Indiana_Jones_and_the_Last_Crusade>,10,5,0,2,17
<http://dbpedia.org/resource/Indiana_Jones_and_the_Temple_of_Doom>,21,5,3,5,34
<http://dbpedia.org/resource/Inferno_(2016_film)>,10,0,0,1,11
<http://dbpedia.org/resource/Inglourious_Basterds>,47,7,0,0,54
<http://dbpedia.org/resource/Ingrid_Goes_West>,11,0,0,1,12
<http://dbpedia.org/resource/Inherent_Vice_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/Inkheart_(film)>,4,0,0,0,4
<http://dbpedia.org/resource/Innerspace>,3,0,0,0,3
<http://dbpedia.org/resource/Inside_Job_(2010_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Inside_Llewyn_Davis>,1,0,0,0,1
<http://dbpedia.org/resource/Inside_Man>,8,3,0,1,12
<http://dbpedia.org/resource/Inside_Out_(2011_film)>,0,1,0,0,1
<http://dbpedia.org/resource/Inside_Out_(2015_film)>,85,12,4,8,109
<http://dbpedia.org/resource/Insidious:_Chapter_2>,11,0,0,1,12
<http://dbpedia.org/resource/Insidious:_Chapter_3>,1,0,0,1,2
<http://dbpedia.org/resource/Insidious:_The_Last_Key>,14,1,0,0,15
<http://dbpedia.org/resource/Insidious_(film)>,29,1,0,1,31
<http://dbpedia.org/resource/Inspector_Gadget_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/Interstellar_(film)>,108,11,8,10,137
<http://dbpedia.org/resource/Interview_with_the_Vampire_(film)>,4,5,0,1,10
<http://dbpedia.org/resource/Into_Thin_Air:_Death_on_Everest>,0,7,0,0,7
<http://dbpedia.org/resource/Into_the_Blue_(2005_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Into_the_Storm_(2009_film)>,0,1,0,0,1
<http://dbpedia.org/resource/Into_the_Storm_(2014_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Into_the_Wild_(film)>,17,4,2,0,23
<http://dbpedia.org/resource/Into_the_Woods_(film)>,8,3,0,0,11
<http://dbpedia.org/resource/Inuyasha_the_Movie:_Swords_of_an_Honorable_Ruler>,1,0,0,0,1
<http://dbpedia.org/resource/Invaders_from_Mars_(1986_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Invasion_of_the_Body_Snatchers>,2,3,0,0,5
<http://dbpedia.org/resource/Invasion_of_the_Scream_Queens>,1,0,0,0,1
<http://dbpedia.org/resource/Invictus_(film)>,2,0,0,1,3
<http://dbpedia.org/resource/Invincible_(2001_TV_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Invincible_(2006_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Ip_Man_(film)>,16,0,3,1,20
<http://dbpedia.org/resource/Ip_Man_2>,1,0,0,1,2
<http://dbpedia.org/resource/Ip_Man_3>,1,0,0,1,2
<http://dbpedia.org/resource/Iron_Man_(1931_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Iron_Man_(2008_film)>,125,21,7,8,161
<http://dbpedia.org/resource/Iron_Man_2>,16,8,0,1,25
<http://dbpedia.org/resource/Iron_Man_3>,7,0,0,3,10
<http://dbpedia.org/resource/Iron_Moon>,1,0,0,0,1
<http://dbpedia.org/resource/Ironclad:_Battle_for_Blood>,0,0,0,1,1
<http://dbpedia.org/resource/Ironclad_(film)>,1,0,0,1,2
<http://dbpedia.org/resource/Irreplaceable_(film)>,5,0,0,0,5
<http://dbpedia.org/resource/Irréversible>,1,0,0,0,1
<http://dbpedia.org/resource/Island_of_the_Dead_(2000_film)>,1,0,0,0,1
<http://dbpedia.org/resource/It's_Alive_(1974_film)>,0,3,0,0,3
<http://dbpedia.org/resource/It's_Complicated_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/It's_Kind_of_a_Funny_Story_(film)>,7,0,0,0,7
<http://dbpedia.org/resource/It's_a_Free_World...>,1,0,0,0,1
"<http://dbpedia.org/resource/It's_a_Mad,_Mad,_Mad,_Mad_World>",9,0,0,0,9
"<http://dbpedia.org/resource/It's_a_Mad,_Mad,_Mad_World>",0,2,0,0,2
